Новый ID,Исходный ID (id из фида)
332122403,478573
332122529,478576
332122718,478578
332127436,479039
332129171,479062
332312605,471752
332891983,454322
332892474,457241
332892503,457243
332892549,457311
332893002,461651
332991286,467494
332991858,472122
332993797,478939
332995456,478963
332998907,479130
333005207,479207
333006033,479222
333006252,479227
333008658,479269
333213371,478714
333215087,479305
333215227,479308
333215352,479313
333745782,461649
333749675,479359
333749712,479360
333933946,469039
334185020,463604
334191119,479656
334191269,479661
334191553,479667
334191654,479668
334192307,479679
334192974,479694
334193783,479706
334193868,479707
334193995,479710
334194324,479716
334194561,479725
334194761,479731
334195877,479758
334196011,479763
334197245,479784
334345876,479772
335285269,475115
335285335,475238
335285426,475294
335285495,475295
335285560,475318
335285620,475343
335286159,475618
335287317,479272
335287541,479367
335287820,479384
335288098,479404
335288109,479405
335288208,479408
335288473,479420
335288692,479436
335288708,479437
335288955,479450
335289029,479452
335289120,479456
335289264,479460
335289481,479470
335289840,479496
335294277,479536
335294296,479544
335294535,479616
335294547,479622
335294833,479652
335294971,479815
335295494,479843
335295826,479856
335295922,479866
335296094,479877
335298202,479982
335298420,480006
335298450,480007
335298495,480008
335298547,480009
335298749,480031
335298980,480042
335299515,480060
335299677,480066
335299799,480070
335603233,479315
335607423,479742
335608764,479751
335619932,480056
335620098,480083
335620784,480098
335727717,480132
335729088,480156
335932381,478294
335932773,478772
335932856,478802
335933613,479046
335934397,479489
335935551,479572
335938288,479648
335939471,479753
335940463,479914
335941106,479971
335942030,480027
336236315,480294
336236437,480296
336240477,480340
336240590,480342
336242683,480369
336257269,476946
336257738,479118
336257758,479119
336258756,480215
336262984,480471
336377195,454999
336380693,475772
336532656,453193
336535739,480499
336535827,480511
336535837,480514
336535882,480517
336535901,480518
336535998,480521
336665355,480175
336665483,480535
336666817,480565
337111499,454331
337114223,478713
337114377,478800
337114432,478805
337115800,479726
337119437,480213
337119515,480313
337120274,480386
337123828,480439
337125619,480512
337136796,480632
337546166,480481
337548481,480546
337548699,480553
337548759,480554
337548824,480556
337549378,480605
337549772,480623
337550111,480633
337550243,480635
337550365,480642
337550950,480659
337552609,480714
337552685,480715
337553355,480726
337553500,480728
337554294,480741
337719509,474747
337719562,474748
337720710,480207
337720917,480423
337724446,480746
337725296,480771
337725599,480779
339778573,456274
339790311,480028
339790381,480089
339790583,480361
339790936,480794
339791017,480815
339791434,481019
339969802,480645
339969804,480647
339969822,480677
339969848,480736
339969916,480966
339969920,480970
339969923,480972
339969925,480974
339969931,480979
339969934,480981
339969938,480983
340467676,481035
340467707,481067
340467726,481089
340467734,481132
341114775,474150
341116796,476603
341118767,481096
341118773,481104
341118813,481218
341118823,481228
341118827,481232
341452325,480676
341452381,481040
341452404,481113
341452442,481203
341626481,481271
341626519,481298
341626527,481324
341810735,481364
341810814,481396
341810824,481399
341810839,481404
341810900,481435
341810963,481452
342032115,481500
342032119,481505
342032123,481509
342032164,481548
342032184,481561
342032189,481563
342170203,481388
342170233,481577
342170236,481611
342287338,455591
342287493,460557
342287533,462639
342287756,471039
342288095,475830
342561462,481302
342561523,481599
342784496,481727
342784504,481730
342784507,481731
342784515,481735
342989900,298660
343784603,478572
343785295,480183
343785705,481144
343785765,481307
343785778,481316
343785782,481317
344007370,473862
344010206,481593
344010261,481637
344010301,481661
344010390,481777
344010405,481787
344196001,480064
344374705,481859
344374728,481882
344374732,481889
344374734,481893
344500212,481917
344500223,481932
344500231,481944
344500233,481946
344500270,481974
344500282,481983
344626783,481162
344626821,481269
344626869,481762
344626873,481780
344925329,482010
344925348,482061
344925351,482065
344925352,482067
344925361,482076
344925397,482140
344925403,482145
344925405,482148
344925407,482149
345279996,481410
345280051,481682
345280082,481764
345280090,481770
345280102,481792
345280109,481798
345280115,481803
345280121,481808
345280124,481812
345280171,481892
345280179,481905
345280198,481947
345280269,482058
345280353,482156
345530043,481937
346486494,481761
346486496,481856
346486498,481866
346486501,481873
346486506,481891
346486508,481895
346486514,481913
347187158,294236
347188288,455606
347188332,458128
347188372,460188
347188386,460750
347188486,461784
347188507,462001
347188624,465886
347188629,466095
347188653,466822
347188764,469188
347188767,469286
347188772,469462
347188832,469981
347188857,470017
347188946,471390
347188998,472583
347189001,472634
347189002,472639
347189093,475078
347189240,476085
347189241,476086
347189336,478050
347189391,478910
348394450,482164
348394452,482165
348394459,482173
348394460,482174
348394461,482175
348394473,482191
348394484,482206
348394493,482215
348394510,482231
348394520,482241
348394521,482242
348394530,482249
348394535,482254
348394542,482261
348394547,482266
348394548,482271
348394553,482280
348394572,482292
348394587,482312
348614195,482171
348614214,482317
348614230,482334
348614239,482341
348614254,482356
348614257,482359
348614272,482374
348614276,482376
348614282,482380
348614298,482396
348614304,482403
348614313,482412
348614314,482413
348614339,482435
348614355,482449
348614362,482454
348614365,482456
349029852,482470
349029884,482539
349029886,482540
349029889,482541
349029894,482546
349029904,482558
349029907,482559
349029926,482567
349029928,482568
349029957,482591
349030063,482633
349030128,482676
349030151,482685
349030156,482688
349030211,482714
349030241,482729
349030264,482751
349129553,481811
349130763,482554
350016593,482311
350016616,482400
350016628,482434
350016778,482661
350016782,482663
350016805,482738
350016810,482745
350016822,482757
350016824,482758
350016858,482788
350016875,482798
350016880,482801
350016881,482802
350016936,482840
350016940,482842
350016948,482846
350016965,482857
350016986,482868
350017004,482877
350017012,482881
350017024,482889
350017028,482891
350017035,482895
350017043,482899
350017068,482913
350017073,482924
350017074,482925
350017083,482930
350017091,482934
350017145,482964
350017149,482966
350017152,482968
350017167,482976
350017210,483002
350017234,483022
350017246,483037
350017259,483052
350017283,483066
350017289,483070
350017293,483072
350017294,483073
350017302,483078
350017308,483081
350017335,483101
350017340,483108
350017379,483135
350017424,483160
350422403,482492
350422415,483175
350422419,483181
350422452,483246
350422483,483375
350746635,482918
350746636,482919
350746639,482922
350904152,483332
350904169,483371
350904210,483468
350904219,483477
350904221,483479
350904231,483489
350904240,483527
350904257,483554
350904260,483556
351176730,455191
351177144,457846
351178183,463955
351179363,470392
351822522,458821
351823428,466616
351824395,479770
351824399,480011
351824535,482586
351824540,482835
351824545,482995
351824547,483015
351824578,483205
351824586,483220
351824593,483250
351824613,483321
351824614,483324
351824630,483399
351824662,483455
351824668,483496
351824692,483520
351824704,483546
351824713,483720
351995815,482225
351995818,482268
351996001,482789
351996009,482813
351996012,482817
351996128,483096
351996188,483261
351996212,483305
351996332,483580
351996381,483619
351996392,483630
351996397,483633
351996404,483640
351996424,483689
351996450,483710
351996459,483719
351996494,483801
351996538,483841
351996562,483902
352353170,483654
352353200,483746
352353214,483780
352767058,457549
352767305,459267
352767308,459268
352767823,462056
352767902,462579
352768056,463828
352770227,467681
352771217,471166
352771652,473152
352771657,473154
352771658,473155
352771660,473157
352771666,473162
352771669,473164
352771674,473173
352771748,473423
353024262,453864
353024278,453999
353024489,455636
353024494,455754
353024498,455789
353024611,456721
353024860,458691
353024955,459266
353025427,464216
353025802,468377
353026170,470476
353026245,470575
353026652,471169
353027997,474163
353029110,475455
353029122,475460
353029124,475461
353029419,475968
353029437,476004
353029679,476585
353029688,476604
353029899,476779
353031462,478523
353032619,481195
353033192,483350
